Date,Value,StationID,Organization,Latitude,Longitude,Lake,SampleDepth_m,Units,MaxDepth_m,Variable,Method
6/11/2012,0.53,2565,USGS,41.11222222,-112.6405556,Gilbert,0.2,ug/l,-9999,Chlorophyll,Welschmeyer Fluorometric Method
6/11/2012,0.75,2267,USGS,41.18777778,-112.4122222,Gilbert,0.2,ug/l,-9999,Chlorophyll,Welschmeyer Fluorometric Method
6/12/2012,0.07,2820,USGS,41.05638889,-112.5052778,Gilbert,0.2,ug/l,-9999,Chlorophyll,Welschmeyer Fluorometric Method
6/12/2012,128,4.10E+14,USGS,41.0668864,-112.2307802,Gilbert,0.2,ug/l,-9999,Chlorophyll,Welschmeyer Fluorometric Method
6/12/2012,1.53,2767,USGS,41.07277778,-112.3333333,Gilbert,0.2,ug/l,-9999,Chlorophyll,Welschmeyer Fluorometric Method
6/13/2012,0.31,4069,USGS,40.76861111,-112.3272222,Gilbert,0.2,ug/l,-9999,Chlorophyll,Welschmeyer Fluorometric Method
6/13/2012,0.01,3510,USGS,40.89888889,-112.3488889,Gilbert,0.2,ug/l,-9999,Chlorophyll,Welschmeyer Fluorometric Method
6/25/2012,267,4.10E+14,USGS,41.0401,-112.1642,Farmington,0.2,ug/l,-9999,Chlorophyll,Welschmeyer Fluorometric Method
7/2/2012,-9999,4917310,UTAHDWQ,40.320873,-111.777538,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
7/2/2012,3.3,4917370,UTAHDWQ,40.268283,-111.82993,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
7/2/2012,4.3,4917390,UTAHDWQ,40.237173,-111.764647,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
7/2/2012,324.9,4917450,UTAHDWQ,40.189139,-111.699931,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
7/2/2012,5.8,4917500,UTAHDWQ,40.169676,-111.871606,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
7/2/2012,4.2,4917520,UTAHDWQ,40.342169,-111.871326,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
7/2/2012,13,4917600,UTAHDWQ,40.060235,-111.874384,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
7/2/2012,90.5,4917770,UTAHDWQ,40.188567,-111.731314,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
7/26/2012,114,2963,USGS,41.03138889,-112.1397222,Farmington,0.2,ug/l,-9999,Chlorophyll,Welschmeyer Fluorometric Method
8/15/2012,46.2,4917310,UTAHDWQ,40.320873,-111.777538,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
8/15/2012,38.1,4917370,UTAHDWQ,40.268283,-111.82993,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
8/15/2012,89.7,4917390,UTAHDWQ,40.237173,-111.764647,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
8/15/2012,216.4,4917450,UTAHDWQ,40.189139,-111.699931,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
8/15/2012,24,4917500,UTAHDWQ,40.169676,-111.871606,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
8/15/2012,31.5,4917520,UTAHDWQ,40.342169,-111.871326,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
8/15/2012,38.1,4917600,UTAHDWQ,40.060235,-111.874384,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
8/15/2012,26.2,4917770,UTAHDWQ,40.188567,-111.731314,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
9/6/2012,44.7,4917310,UTAHDWQ,40.320873,-111.777538,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
9/6/2012,30.5,4917370,UTAHDWQ,40.268283,-111.82993,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
9/6/2012,40.4,4917390,UTAHDWQ,40.237173,-111.764647,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
9/6/2012,269.3,4917450,UTAHDWQ,40.189139,-111.699931,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
9/6/2012,11.9,4917500,UTAHDWQ,40.169676,-111.871606,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
9/6/2012,14.8,4917520,UTAHDWQ,40.342169,-111.871326,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
9/6/2012,58.1,4917600,UTAHDWQ,40.060235,-111.874384,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
9/6/2012,16.6,4917770,UTAHDWQ,40.188567,-111.731314,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
10/29/2012,72.4,4.10E+14,USGS,41.0668864,-112.2307802,Gilbert,0.2,ug/l,-9999,Chlorophyll,Welschmeyer Fluorometric Method
10/29/2012,12.2,2267,USGS,41.18777778,-112.4122222,Gilbert,0.2,ug/l,-9999,Chlorophyll,Welschmeyer Fluorometric Method
10/30/2012,4.88,4.11E+14,USGS,41.1102147,-112.4519024,Gilbert,0.2,ug/l,-9999,Chlorophyll,Welschmeyer Fluorometric Method
10/30/2012,0.004,2820,USGS,41.05638889,-112.5052778,Gilbert,0.2,ug/l,-9999,Chlorophyll,Welschmeyer Fluorometric Method
10/30/2012,2.48,2565,USGS,41.11222222,-112.6405556,Gilbert,0.2,ug/l,-9999,Chlorophyll,Welschmeyer Fluorometric Method
10/31/2012,66.7,2963,USGS,41.03138889,-112.1397222,Farmington,0.2,ug/l,-9999,Chlorophyll,Welschmeyer Fluorometric Method
10/31/2012,6.65,4.10E+14,USGS,41.0401,-112.1642,Farmington,0.2,ug/l,-9999,Chlorophyll,Welschmeyer Fluorometric Method
10/31/2012,12.7,2767,USGS,41.07277778,-112.3333333,Gilbert,0.2,ug/l,-9999,Chlorophyll,Welschmeyer Fluorometric Method
11/2/2012,5.36,4069,USGS,40.76861111,-112.3272222,Gilbert,0.2,ug/l,-9999,Chlorophyll,Welschmeyer Fluorometric Method
11/2/2012,3.37,3510,USGS,40.89888889,-112.3488889,Gilbert,0.2,ug/l,-9999,Chlorophyll,Welschmeyer Fluorometric Method
3/11/2013,6.675,9,JRFBWQC,41.06722222,-112.2333333,Gilbert,0.25,ug/l,1.6,Chlorophyll,Corrected for pheophytin
3/14/2013,29.37,1,JRFBWQC,41.06611111,-112.2294444,Farmington,0.25,ug/l,1.194,Chlorophyll,Corrected for pheophytin
3/14/2013,45.39,2,JRFBWQC,41.0525,-112.1880556,Farmington,0.25,ug/l,1.346,Chlorophyll,Corrected for pheophytin
3/14/2013,23.3625,3,JRFBWQC,41.02777778,-112.1563889,Farmington,0.25,ug/l,1.117,Chlorophyll,Corrected for pheophytin
3/14/2013,30.0375,4,JRFBWQC,40.99277778,-112.1433333,Farmington,0.25,ug/l,0.864,Chlorophyll,Corrected for pheophytin
3/14/2013,18.69,9,JRFBWQC,41.06722222,-112.2333333,Gilbert,0.5,ug/l,1.971,Chlorophyll,Corrected for pheophytin
5/13/2013,56.07,1,JRFBWQC,41.06611111,-112.2294444,Farmington,0.25,ug/l,2.1,Chlorophyll,Corrected for pheophytin
5/13/2013,56.07,2,JRFBWQC,41.0525,-112.1880556,Farmington,0.25,ug/l,1.2,Chlorophyll,Corrected for pheophytin
5/13/2013,94.785,3,JRFBWQC,41.02777778,-112.1563889,Farmington,0.25,ug/l,1.2,Chlorophyll,Corrected for pheophytin
5/13/2013,119,4,JRFBWQC,40.99277778,-112.1433333,Farmington,0.25,ug/l,1.1,Chlorophyll,Corrected for pheophytin
5/13/2013,117,5,JRFBWQC,40.95833333,-112.1266667,Farmington,0.25,ug/l,0.7,Chlorophyll,Corrected for pheophytin
5/13/2013,85.44,6,JRFBWQC,40.92583333,-112.1025,Farmington,0.25,ug/l,0.75,Chlorophyll,Corrected for pheophytin
5/13/2013,30.705,7,JRFBWQC,40.91194444,-112.0441667,Farmington,0.25,ug/l,0.305,Chlorophyll,Corrected for pheophytin
5/13/2013,32.04,8,JRFBWQC,40.92,-112.0252778,Farmington,0.1,ug/l,0.152,Chlorophyll,Corrected for pheophytin
5/13/2013,69.42,9,JRFBWQC,41.06722222,-112.2333333,Gilbert,0.25,ug/l,0.152,Chlorophyll,Corrected for pheophytin
5/30/2013,485.94,1,JRFBWQC,41.06611111,-112.2294444,Farmington,0.25,ug/l,1.42,Chlorophyll,Corrected for pheophytin
5/30/2013,373.8,2,JRFBWQC,41.0525,-112.1880556,Farmington,0.25,ug/l,1.5,Chlorophyll,Corrected for pheophytin
5/30/2013,479.265,3,JRFBWQC,41.02777778,-112.1563889,Farmington,0.25,ug/l,1.22,Chlorophyll,Corrected for pheophytin
5/30/2013,463.245,4,JRFBWQC,40.99277778,-112.1433333,Farmington,0.25,ug/l,1.08,Chlorophyll,Corrected for pheophytin
5/30/2013,444.555,5,JRFBWQC,40.95833333,-112.1266667,Farmington,0.25,ug/l,0.8,Chlorophyll,Corrected for pheophytin
5/30/2013,505.965,6,JRFBWQC,40.92583333,-112.1025,Farmington,0.25,ug/l,0.8,Chlorophyll,Corrected for pheophytin
5/30/2013,9.345,7,JRFBWQC,40.91194444,-112.0441667,Farmington,0.25,ug/l,0.38,Chlorophyll,Corrected for pheophytin
5/30/2013,32.7075,8,JRFBWQC,40.92,-112.0252778,Farmington,0.25,ug/l,0.22,Chlorophyll,Corrected for pheophytin
6/10/2013,221.61,1,JRFBWQC,41.06611111,-112.2294444,Farmington,0.25,ug/l,2,Chlorophyll,Corrected for pheophytin
6/10/2013,45.39,7,JRFBWQC,40.91194444,-112.0441667,Farmington,0.15,ug/l,0.18,Chlorophyll,Corrected for pheophytin
6/12/2013,0.39,2767,USGS,41.07277778,-112.3333333,Gilbert,0.2,ug/l,-9999,Chlorophyll,Welschmeyer Fluorometric Method
6/12/2013,1.67,2267,USGS,41.18777778,-112.4122222,Gilbert,0.2,ug/l,-9999,Chlorophyll,Welschmeyer Fluorometric Method
6/13/2013,0.67,4.11E+14,USGS,41.1102147,-112.4519024,Gilbert,0.2,ug/l,-9999,Chlorophyll,Welschmeyer Fluorometric Method
6/13/2013,0.68,2820,USGS,41.05638889,-112.5052778,Gilbert,0.2,ug/l,-9999,Chlorophyll,Welschmeyer Fluorometric Method
6/13/2013,0.95,2565,USGS,41.11222222,-112.6405556,Gilbert,0.2,ug/l,-9999,Chlorophyll,Welschmeyer Fluorometric Method
6/13/2013,73.425,2,JRFBWQC,41.0525,-112.1880556,Farmington,0.25,ug/l,1.4,Chlorophyll,Corrected for pheophytin
6/13/2013,101.46,3,JRFBWQC,41.02777778,-112.1563889,Farmington,0.25,ug/l,1.05,Chlorophyll,Corrected for pheophytin
6/13/2013,145.515,5,JRFBWQC,40.95833333,-112.1266667,Farmington,0.2,ug/l,0.6,Chlorophyll,Corrected for pheophytin
6/13/2013,283.02,6,JRFBWQC,40.92583333,-112.1025,Farmington,0.25,ug/l,0.64,Chlorophyll,Corrected for pheophytin
6/13/2013,62.745,9,JRFBWQC,41.06722222,-112.2333333,Gilbert,0.25,ug/l,1.9,Chlorophyll,Corrected for pheophytin
6/14/2013,1.62,3510,USGS,40.89888889,-112.3488889,Gilbert,0.2,ug/l,-9999,Chlorophyll,Welschmeyer Fluorometric Method
6/14/2013,65.2,4.10E+14,USGS,41.0668864,-112.2307802,Gilbert,0.2,ug/l,-9999,Chlorophyll,Welschmeyer Fluorometric Method
6/17/2013,1.72,4069,USGS,40.76861111,-112.3272222,Gilbert,0.2,ug/l,-9999,Chlorophyll,Welschmeyer Fluorometric Method
6/17/2013,-9999,4917310,UTAHDWQ,40.320873,-111.777538,Utah,-9998,ug/l,-9998,Chlorophyll,"Chlorophyll-A (Colorimet), Corrected for pheophytin"
6/17/2013,-9999,4917370,UTAHDWQ,40.268283,-111.82993,Utah,-9997,ug/l,-9997,Chlorophyll,"Chlorophyll-A (Colorimet), Corrected for pheophytin"
6/17/2013,-9999,4917390,UTAHDWQ,40.237173,-111.764647,Utah,-9996,ug/l,-9996,Chlorophyll,"Chlorophyll-A (Colorimet), Corrected for pheophytin"
6/17/2013,154.88,4917450,UTAHDWQ,40.189139,-111.699931,Utah,-9995,ug/l,-9995,Chlorophyll,"Chlorophyll-A (Colorimet), Corrected for pheophytin"
6/17/2013,-9999,4917520,UTAHDWQ,40.342169,-111.871326,Utah,-9994,ug/l,-9994,Chlorophyll,"Chlorophyll-A (Colorimet), Corrected for pheophytin"
6/17/2013,-9999,4917600,UTAHDWQ,40.060235,-111.874384,Utah,-9993,ug/l,-9993,Chlorophyll,"Chlorophyll-A (Colorimet), Corrected for pheophytin"
6/24/2013,127,2963,USGS,41.03138889,-112.1397222,Farmington,0.2,ug/l,-9999,Chlorophyll,Welschmeyer Fluorometric Method
6/24/2013,89.9,4.10E+14,USGS,41.0401,-112.1642,Farmington,0.2,ug/l,-9999,Chlorophyll,Welschmeyer Fluorometric Method
6/25/2013,40.05,1,JRFBWQC,41.06611111,-112.2294444,Farmington,0.25,ug/l,1.55,Chlorophyll,Corrected for pheophytin
6/25/2013,14.685,3,JRFBWQC,41.02777778,-112.1563889,Farmington,0.25,ug/l,1,Chlorophyll,Corrected for pheophytin
6/25/2013,89.445,5,JRFBWQC,40.95833333,-112.1266667,Farmington,0.25,ug/l,0.48,Chlorophyll,Corrected for pheophytin
6/25/2013,38.715,7,JRFBWQC,40.91194444,-112.0441667,Farmington,0.1,ug/l,0.14,Chlorophyll,Corrected for pheophytin
6/25/2013,36.045,9,JRFBWQC,41.06722222,-112.2333333,Gilbert,0.25,ug/l,1.8,Chlorophyll,Corrected for pheophytin
7/2/2013,-9999,4917310,UTAHDWQ,40.320873,-111.777538,Utah,-9992,ug/l,-9992,Chlorophyll,"Chlorophyll-A (Colorimet), Corrected for pheophytin"
7/2/2013,-9999,4917370,UTAHDWQ,40.268283,-111.82993,Utah,-9990,ug/l,-9990,Chlorophyll,"Chlorophyll-A (Colorimet), Corrected for pheophytin"
7/2/2013,114.24,4917450,UTAHDWQ,40.189139,-111.699931,Utah,-9989,ug/l,-9989,Chlorophyll,"Chlorophyll-A (Colorimet), Corrected for pheophytin"
7/2/2013,-9999,4917450,UTAHDWQ,40.189139,-111.699931,Utah,-9988,ug/l,-9988,Chlorophyll,"Chlorophyll-A (Colorimet), Corrected for pheophytin"
7/2/2013,-9999,4917500,UTAHDWQ,40.169676,-111.871606,Utah,-9987,ug/l,-9987,Chlorophyll,"Chlorophyll-A (Colorimet), Corrected for pheophytin"
7/2/2013,-9999,4917520,UTAHDWQ,40.342169,-111.871326,Utah,-9986,ug/l,-9986,Chlorophyll,"Chlorophyll-A (Colorimet), Corrected for pheophytin"
7/2/2013,-9999,4917600,UTAHDWQ,40.060235,-111.874384,Utah,-9985,ug/l,-9985,Chlorophyll,"Chlorophyll-A (Colorimet), Corrected for pheophytin"
7/2/2013,17.44,4917770,UTAHDWQ,40.188567,-111.731314,Utah,-9984,ug/l,-9984,Chlorophyll,"Chlorophyll-A (Colorimet), Corrected for pheophytin"
7/11/2013,88.11,1,JRFBWQC,41.06611111,-112.2294444,Farmington,0.25,ug/l,1.75,Chlorophyll,Corrected for pheophytin
7/11/2013,134.835,3,JRFBWQC,41.02777778,-112.1563889,Farmington,0.25,ug/l,0.78,Chlorophyll,Corrected for pheophytin
7/11/2013,162.87,5,JRFBWQC,40.95833333,-112.1266667,Farmington,0.25,ug/l,0.42,Chlorophyll,Corrected for pheophytin
7/11/2013,28.035,9,JRFBWQC,41.06722222,-112.2333333,Gilbert,0.25,ug/l,1.82,Chlorophyll,Corrected for pheophytin
7/22/2013,100.125,1,JRFBWQC,41.06611111,-112.2294444,Farmington,0.25,ug/l,1.27,Chlorophyll,Corrected for pheophytin
7/22/2013,82.77,3,JRFBWQC,41.02777778,-112.1563889,Farmington,0.25,ug/l,0.85,Chlorophyll,Corrected for pheophytin
7/22/2013,97.455,5,JRFBWQC,40.95833333,-112.1266667,Farmington,0.2,ug/l,0.35,Chlorophyll,Corrected for pheophytin
7/22/2013,17.355,7,JRFBWQC,40.91194444,-112.0441667,Farmington,0.05,ug/l,0.1,Chlorophyll,Corrected for pheophytin
7/22/2013,48.06,9,JRFBWQC,41.06722222,-112.2333333,Gilbert,0.25,ug/l,1.26,Chlorophyll,Corrected for pheophytin
8/6/2013,61.41,1,JRFBWQC,41.06611111,-112.2294444,Farmington,0.25,ug/l,1.37,Chlorophyll,Corrected for pheophytin
8/6/2013,117.48,3,JRFBWQC,41.02777778,-112.1563889,Farmington,0.25,ug/l,0.75,Chlorophyll,Corrected for pheophytin
8/6/2013,101.46,5,JRFBWQC,40.95833333,-112.1266667,Farmington,0.25,ug/l,0.28,Chlorophyll,Corrected for pheophytin
8/6/2013,37.38,7,JRFBWQC,40.91194444,-112.0441667,Farmington,0.15,ug/l,0.15,Chlorophyll,Corrected for pheophytin
8/6/2013,50.73,9,JRFBWQC,41.06722222,-112.2333333,Gilbert,0.25,ug/l,1.65,Chlorophyll,Corrected for pheophytin
8/26/2013,258.99,1,JRFBWQC,41.06611111,-112.2294444,Farmington,0.25,ug/l,1.25,Chlorophyll,Corrected for pheophytin
8/26/2013,226.95,3,JRFBWQC,41.02777778,-112.1563889,Farmington,0.25,ug/l,0.62,Chlorophyll,Corrected for pheophytin
8/26/2013,104.13,5,JRFBWQC,40.95833333,-112.1266667,Farmington,0.25,ug/l,0.32,Chlorophyll,Corrected for pheophytin
8/26/2013,138.84,9,JRFBWQC,41.06722222,-112.2333333,Gilbert,0.25,ug/l,0.59,Chlorophyll,Corrected for pheophytin
9/16/2013,44.52,4917310,UTAHDWQ,40.320873,-111.777538,Utah,-9983,ug/l,-9983,Chlorophyll,"Chlorophyll-A (Colorimet), Corrected for pheophytin"
9/16/2013,19.36,4917370,UTAHDWQ,40.268283,-111.82993,Utah,-9981,ug/l,-9981,Chlorophyll,"Chlorophyll-A (Colorimet), Corrected for pheophytin"
9/16/2013,80.36,4917390,UTAHDWQ,40.237173,-111.764647,Utah,-9980,ug/l,-9980,Chlorophyll,"Chlorophyll-A (Colorimet), Corrected for pheophytin"
9/16/2013,82.28,4917450,UTAHDWQ,40.189139,-111.699931,Utah,-9979,ug/l,-9979,Chlorophyll,"Chlorophyll-A (Colorimet), Corrected for pheophytin"
9/16/2013,35.8,4917500,UTAHDWQ,40.169676,-111.871606,Utah,-9978,ug/l,-9978,Chlorophyll,"Chlorophyll-A (Colorimet), Corrected for pheophytin"
9/16/2013,17.44,4917520,UTAHDWQ,40.342169,-111.871326,Utah,-9977,ug/l,-9977,Chlorophyll,"Chlorophyll-A (Colorimet), Corrected for pheophytin"
9/16/2013,43.56,4917600,UTAHDWQ,40.060235,-111.874384,Utah,-9976,ug/l,-9976,Chlorophyll,"Chlorophyll-A (Colorimet), Corrected for pheophytin"
9/16/2013,28.08,4917770,UTAHDWQ,40.188567,-111.731314,Utah,-9975,ug/l,-9975,Chlorophyll,"Chlorophyll-A (Colorimet), Corrected for pheophytin"
9/19/2013,176.22,1,JRFBWQC,41.06611111,-112.2294444,Farmington,0.25,ug/l,0.92,Chlorophyll,Corrected for pheophytin
9/19/2013,234.96,3,JRFBWQC,41.02777778,-112.1563889,Farmington,0.25,ug/l,0.6,Chlorophyll,Corrected for pheophytin
9/19/2013,154.86,5,JRFBWQC,40.95833333,-112.1266667,Farmington,0.25,ug/l,0.35,Chlorophyll,Corrected for pheophytin
9/19/2013,112.14,9,JRFBWQC,41.06722222,-112.2333333,Gilbert,0.25,ug/l,1.44,Chlorophyll,Corrected for pheophytin
10/17/2013,53.4,1,JRFBWQC,41.06611111,-112.2294444,Farmington,0.25,ug/l,1.1,Chlorophyll,Corrected for pheophytin
10/17/2013,54.735,3,JRFBWQC,41.02777778,-112.1563889,Farmington,0.25,ug/l,0.55,Chlorophyll,Corrected for pheophytin
10/17/2013,130.83,5,JRFBWQC,40.95833333,-112.1266667,Farmington,0.25,ug/l,0.41,Chlorophyll,Corrected for pheophytin
10/17/2013,33.375,9,JRFBWQC,41.06722222,-112.2333333,Gilbert,0.25,ug/l,1.3,Chlorophyll,Corrected for pheophytin
10/23/2013,-9999,4917310,UTAHDWQ,40.320873,-111.777538,Utah,-9974,ug/l,-9974,Chlorophyll,"Chlorophyll-A (Colorimet), Corrected for pheophytin"
10/23/2013,-9999,4917370,UTAHDWQ,40.268283,-111.82993,Utah,-9972,ug/l,-9972,Chlorophyll,"Chlorophyll-A (Colorimet), Corrected for pheophytin"
10/23/2013,-9999,4917500,UTAHDWQ,40.169676,-111.871606,Utah,-9971,ug/l,-9971,Chlorophyll,"Chlorophyll-A (Colorimet), Corrected for pheophytin"
10/23/2013,-9999,4917520,UTAHDWQ,40.342169,-111.871326,Utah,-9970,ug/l,-9970,Chlorophyll,"Chlorophyll-A (Colorimet), Corrected for pheophytin"
10/23/2013,-9999,4917770,UTAHDWQ,40.188567,-111.731314,Utah,-9969,ug/l,-9969,Chlorophyll,"Chlorophyll-A (Colorimet), Corrected for pheophytin"
10/29/2013,59.9,2963,USGS,41.03138889,-112.1397222,Farmington,0.2,ug/l,-9999,Chlorophyll,Welschmeyer Fluorometric Method
10/29/2013,37.7,4.10E+14,USGS,41.0401,-112.1642,Farmington,0.2,ug/l,-9999,Chlorophyll,Welschmeyer Fluorometric Method
10/30/2013,9.74,4.11E+14,USGS,41.1102147,-112.4519024,Gilbert,0.2,ug/l,-9999,Chlorophyll,Welschmeyer Fluorometric Method
10/30/2013,19.6,2767,USGS,41.07277778,-112.3333333,Gilbert,0.2,ug/l,-9999,Chlorophyll,Welschmeyer Fluorometric Method
10/30/2013,24,2267,USGS,41.18777778,-112.4122222,Gilbert,0.2,ug/l,-9999,Chlorophyll,Welschmeyer Fluorometric Method
10/31/2013,10.5,2820,USGS,41.05638889,-112.5052778,Gilbert,0.2,ug/l,-9999,Chlorophyll,Welschmeyer Fluorometric Method
10/31/2013,18.6,4.10E+14,USGS,41.0668864,-112.2307802,Gilbert,0.2,ug/l,-9999,Chlorophyll,Welschmeyer Fluorometric Method
10/31/2013,11.6,2565,USGS,41.11222222,-112.6405556,Gilbert,0.2,ug/l,-9999,Chlorophyll,Welschmeyer Fluorometric Method
11/1/2013,11.7,4069,USGS,40.76861111,-112.3272222,Gilbert,0.2,ug/l,-9999,Chlorophyll,Welschmeyer Fluorometric Method
11/1/2013,7.49,3510,USGS,40.89888889,-112.3488889,Gilbert,0.2,ug/l,-9999,Chlorophyll,Welschmeyer Fluorometric Method
11/14/2013,8.01,1,JRFBWQC,41.06611111,-112.2294444,Farmington,0.25,ug/l,1.2,Chlorophyll,Corrected for pheophytin
11/14/2013,14.685,3,JRFBWQC,41.02777778,-112.1563889,Farmington,0.25,ug/l,0.5,Chlorophyll,Corrected for pheophytin
11/14/2013,30.705,5,JRFBWQC,40.95833333,-112.1266667,Farmington,0.25,ug/l,0.4,Chlorophyll,Corrected for pheophytin
11/14/2013,12.015,9,JRFBWQC,41.06722222,-112.2333333,Gilbert,0.25,ug/l,1.25,Chlorophyll,Corrected for pheophytin
6/2/2014,-9999,4917310,UTAHDWQ,40.320873,-111.777538,Utah,-9968,ug/l,-9968,Chlorophyll,"Chlorophyll-A (Colorimet), Corrected for pheophytin"
6/2/2014,-9999,4917370,UTAHDWQ,40.268283,-111.82993,Utah,-9966,ug/l,-9966,Chlorophyll,"Chlorophyll-A (Colorimet), Corrected for pheophytin"
6/2/2014,55.7,4917450,UTAHDWQ,40.189139,-111.699931,Utah,-9965,ug/l,-9965,Chlorophyll,"Chlorophyll-A (Colorimet), Corrected for pheophytin"
6/2/2014,-9999,4917500,UTAHDWQ,40.169676,-111.871606,Utah,-9964,ug/l,-9964,Chlorophyll,"Chlorophyll-A (Colorimet), Corrected for pheophytin"
6/2/2014,-9999,4917520,UTAHDWQ,40.342169,-111.871326,Utah,-9963,ug/l,-9963,Chlorophyll,"Chlorophyll-A (Colorimet), Corrected for pheophytin"
6/2/2014,-9999,4917600,UTAHDWQ,40.060235,-111.874384,Utah,-9962,ug/l,-9962,Chlorophyll,"Chlorophyll-A (Colorimet), Corrected for pheophytin"
6/2/2014,-9999,4917770,UTAHDWQ,40.188567,-111.731314,Utah,-9961,ug/l,-9961,Chlorophyll,"Chlorophyll-A (Colorimet), Corrected for pheophytin"
7/1/2014,-9999,4917310,UTAHDWQ,40.320873,-111.777538,Utah,-9960,ug/l,-9960,Chlorophyll,"Chlorophyll-A (Colorimet), Corrected for pheophytin"
7/1/2014,-9999,4917370,UTAHDWQ,40.268283,-111.82993,Utah,-9958,ug/l,-9958,Chlorophyll,"Chlorophyll-A (Colorimet), Corrected for pheophytin"
7/1/2014,-9999,4917390,UTAHDWQ,40.237173,-111.764647,Utah,-9957,ug/l,-9957,Chlorophyll,"Chlorophyll-A (Colorimet), Corrected for pheophytin"
7/1/2014,-9999,4917500,UTAHDWQ,40.169676,-111.871606,Utah,-9956,ug/l,-9956,Chlorophyll,"Chlorophyll-A (Colorimet), Corrected for pheophytin"
7/1/2014,-9999,4917520,UTAHDWQ,40.342169,-111.871326,Utah,-9955,ug/l,-9955,Chlorophyll,"Chlorophyll-A (Colorimet), Corrected for pheophytin"
7/1/2014,-9999,4917600,UTAHDWQ,40.060235,-111.874384,Utah,-9954,ug/l,-9954,Chlorophyll,"Chlorophyll-A (Colorimet), Corrected for pheophytin"
7/1/2014,-9999,4917770,UTAHDWQ,40.188567,-111.731314,Utah,-9953,ug/l,-9953,Chlorophyll,"Chlorophyll-A (Colorimet), Corrected for pheophytin"
9/24/2014,-9999,4917310,UTAHDWQ,40.320873,-111.777538,Utah,-9952,ug/l,-9952,Chlorophyll,"Chlorophyll-A (Colorimet), Corrected for pheophytin"
9/24/2014,-9999,4917370,UTAHDWQ,40.268283,-111.82993,Utah,-9950,ug/l,-9950,Chlorophyll,"Chlorophyll-A (Colorimet), Corrected for pheophytin"
9/24/2014,-9999,4917390,UTAHDWQ,40.237173,-111.764647,Utah,-9949,ug/l,-9949,Chlorophyll,"Chlorophyll-A (Colorimet), Corrected for pheophytin"
9/24/2014,-9999,4917500,UTAHDWQ,40.169676,-111.871606,Utah,-9948,ug/l,-9948,Chlorophyll,"Chlorophyll-A (Colorimet), Corrected for pheophytin"
9/24/2014,-9999,4917520,UTAHDWQ,40.342169,-111.871326,Utah,-9947,ug/l,-9947,Chlorophyll,"Chlorophyll-A (Colorimet), Corrected for pheophytin"
9/24/2014,-9999,4917770,UTAHDWQ,40.188567,-111.731314,Utah,-9946,ug/l,-9946,Chlorophyll,"Chlorophyll-A (Colorimet), Corrected for pheophytin"
11/6/2014,-9999,4917310,UTAHDWQ,40.320873,-111.777538,Utah,-9945,ug/l,-9945,Chlorophyll,"Chlorophyll-A (Colorimet), Corrected for pheophytin"
11/6/2014,-9999,4917370,UTAHDWQ,40.268283,-111.82993,Utah,-9943,ug/l,-9943,Chlorophyll,"Chlorophyll-A (Colorimet), Corrected for pheophytin"
11/6/2014,-9999,4917390,UTAHDWQ,40.237173,-111.764647,Utah,-9942,ug/l,-9942,Chlorophyll,"Chlorophyll-A (Colorimet), Corrected for pheophytin"
11/6/2014,-9999,4917500,UTAHDWQ,40.169676,-111.871606,Utah,-9941,ug/l,-9941,Chlorophyll,"Chlorophyll-A (Colorimet), Corrected for pheophytin"
